r,particle_energy_671.0,energy_deposited_671.0,energy_deposited_normalised,particle_energy_666.25,energy_deposited_666.25,particle_energy_661.5,energy_deposited_661.5,particle_energy_656.75,energy_deposited_656.75,particle_energy_652.0,energy_deposited_652.0,energy_deposited_671.0_wintensity,energy_deposited_666.25_wintensity,energy_deposited_661.5_wintensity,energy_deposited_656.75_wintensity,energy_deposited_652.0_wintensity,cumulative_energy_deposited,cumulative_energy_deposited_normalised,energy_deposited_671.0_wintensity_normalised,energy_deposited_666.25_wintensity_normalised,energy_deposited_661.5_wintensity_normalised,energy_deposited_656.75_wintensity_normalised,energy_deposited_652.0_wintensity_normalised
13.899999999999967,350.7755999999999,3.0084000000000004,0.13401639344262295,343.1736,3.0636,335.47039999999987,3.1096000000000004,327.6384,3.1648,319.82480000000015,3.2292000000000005,3.0084000000000004,3.0636,3.1096000000000004,3.1648,3.2292000000000005,15.575600000000001,0.27390389904546186,0.05290406083158065,0.05387477754408671,0.05468370813784177,0.055654424850347835,0.05678692768160492
13.999999999999966,347.7487999999999,3.0268,0.13483606557377048,340.0916,3.0820000000000003,332.33319999999986,3.1372000000000004,324.44599999999997,3.1924000000000006,316.5772000000002,3.2476000000000003,3.0268,3.0820000000000003,3.1372000000000004,3.1924000000000006,3.2476000000000003,15.686000000000002,0.27584533247047405,0.05322763306908267,0.05419834978158874,0.0551690664940948,0.056139783206600874,0.05711049991910694
14.099999999999966,344.7035999999999,3.0452000000000004,0.135655737704918,336.99120000000005,3.1004000000000005,329.17759999999987,3.1555999999999997,321.22599999999994,3.2200000000000006,313.3020000000002,3.2752000000000003,3.0452000000000004,3.1004000000000005,3.1555999999999997,3.2200000000000006,3.2752000000000003,15.796400000000002,0.2777867658954862,0.05355120530658469,0.054521922019090764,0.055492638731596815,0.05662514156285391,0.05759585827535997
14.199999999999966,341.6399999999999,3.0636,0.13647540983606554,333.8724,3.1188000000000002,325.99439999999987,3.1832000000000007,317.98759999999993,3.238400000000001,309.9992000000002,3.3028,3.0636,3.1188000000000002,3.1832000000000007,3.238400000000001,3.3028,15.9068,0.27972819932049825,0.05387477754408671,0.05484549425659278,0.05597799708784987,0.05694871380035593,0.058081216631612996
14.299999999999965,338.54879999999986,3.0912000000000006,0.1377049180327869,330.726,3.1464000000000008,322.7927999999999,3.2016,314.7215999999999,3.2660000000000005,306.6688000000002,3.3304000000000005,3.0912000000000006,3.1464000000000008,3.2016,3.2660000000000005,3.3304000000000005,16.035600000000002,0.28199320498301245,0.05436013590033975,0.05533085261284582,0.05630156932535187,0.057434072156608965,0.05856657498786604
14.399999999999965,335.43919999999986,3.1096000000000004,0.13852459016393442,327.5612,3.1648,319.5635999999999,3.2292000000000005,311.4371999999999,3.2844,303.3108000000002,3.358,3.1096000000000004,3.1648,3.2292000000000005,3.2844,3.358,16.146,0.2839346384080246,0.05468370813784177,0.055654424850347835,0.05678692768160492,0.05775764439411098,0.05905193334411907
14.499999999999964,332.30199999999985,3.1372000000000004,0.13975409836065572,324.36879999999996,3.1924000000000006,316.3159999999999,3.2476000000000003,308.11599999999993,3.3212000000000006,299.9252000000002,3.3856,3.1372000000000004,3.1924000000000006,3.2476000000000003,3.3212000000000006,3.3856,16.284000000000002,0.2863614301892898,0.0551690664940948,0.056139783206600874,0.05711049991910694,0.05840478886911503,0.0595372917003721
14.599999999999964,329.14639999999986,3.1555999999999997,0.14057377049180325,321.14879999999994,3.2200000000000006,313.0315999999999,3.2844,304.76719999999995,3.3488,296.51200000000017,3.4132000000000007,3.1555999999999997,3.2200000000000006,3.2844,3.3488,3.4132000000000007,16.422,0.28878822197055487,0.055492638731596815,0.05662514156285391,0.05775764439411098,0.05889014722536806,0.060022650056625146
14.699999999999964,325.96319999999986,3.1832000000000007,0.1418032786885246,317.9103999999999,3.238400000000001,309.7287999999999,3.3028,301.3999999999999,3.3672000000000004,293.07120000000015,3.4408000000000003,3.1832000000000007,3.238400000000001,3.3028,3.3672000000000004,3.4408000000000003,16.532400000000003,0.29072965539556705,0.05597799708784987,0.05694871380035593,0.058081216631612996,0.05921371946287009,0.06050800841287817
14.799999999999963,322.7615999999999,3.2016,0.1426229508196721,314.6443999999999,3.2660000000000005,306.3983999999999,3.3304000000000005,297.9959999999999,3.404,289.59360000000015,3.4776,3.2016,3.2660000000000005,3.3304000000000005,3.404,3.4776,16.6796,0.2933182332955832,0.05630156932535187,0.057434072156608965,0.05856657498786604,0.05986086393787412,0.06115515288788221
